product_url,category,product_name,stock_type,brand,price,discount,sale_price,description,size_and_fit,detaila_and_care,product_code,
https://www.net-a-porter.com/en-in/shop/product/stella-mccartney/clothing/casual-jackets/cropped-corduroy-trimmed-denim-jacket/1647597337091162,coats and jackets,Cropped corduroy-trimmed denim jacket,,STELLA MCCARTNEY,"$1,671/ Approx. ₹139,578",0,"$1,671/ Approx. ₹139,578",Blue,"Stella McCartney's Autumn '24 collection sought inspiration from ""architectural and sculptural shapes"". This cropped jacket is crafted from denim with soft corduroy trims and curved flap pockets at the front. Wear yours with the coordinating jeans and boots.","Size & Fit
Fits true to size, take your normal size
Designed for a boxy fit, cut to be worn loose
Cropped length
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size XSmall
Model measurements:
Bust: 82cm/ 32.5”
Waist: 69cm/ 27”
Hip: 87cm/ 34.5”
View size guide","Blue denim, navy corduroy 
Button fastenings through front 
100% cotton 
Dry clean",1647597337091162
https://www.net-a-porter.com/en-in/shop/product/burberry/clothing/trench-coats/kensington-long-organic-cotton-gabardine-trench-coat/1647597325109263,coats and jackets,Kensington Long organic cotton-gabardine trench coat,,BURBERRY,"$3,690/ Approx. ₹308,207",0,"$3,690/ Approx. ₹308,207",Black,"An investment piece doesn't get more timeless than a Burberry trench. Part of the 'Kensington' collection, this longline style has been made in England from the same weatherproof gabardine originally invented by Thomas Burberry back in 1879, only this time it's spun from organic cotton. It's detailed with all the signature features, including a gun flap, epaulettes and buckled cuffs. Wear yours open and turn up the collar to flash the iconic checked lining.","Size & Fit
Fits true to size, take your normal size
Take the next size up if you wish to achieve a looser fit for layering
Designed for a slightly loose fit, use the belt to cinch in at the waist
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a UK 8
Model measurements:
Bust: 81cm/ 32""
Waist: 64cm/ 25""
Hip: 89cm/ 35""
View size guide","Midnight-blue organic cotton-gabardine 
Button fastenings through double-breasted front 
100% organic cotton; buttons: 100% horn (Buffalo); body lining: 100% cotton; sleeve lining: 100% viscose 
Dry clean",1647597325109263
https://www.net-a-porter.com/en-in/shop/product/stella-mccartney/clothing/blazers/doubled-breasted-oversized-wool-blazer/1647597337091156,coats and jackets,Doubled-breasted oversized wool blazer,,STELLA MCCARTNEY,"$2,069/ Approx. ₹172,945",0,"$2,069/ Approx. ₹172,945",Green,"Taught by Edward Sexton on Savile Row, Stella McCartney's Fall '24 collection showcases the designer's impeccable tailoring skills. This oversized blazer is crafted from wool with a double-breasted front and framed with neat peak lapels and padded shoulders. The gray-green shade will suit a variety of staples in your wardrobe.","Size & Fit
Fits true to size, take your normal size
Take the next size down if you wish to achieve a closer fit
Designed for an oversized fit, cut to be worn very loose
Internal shoulder pads
Mid-weight, non-stretchy fabric
Italian sizing
View size guide","Gray-green wool 
Button fastenings through double-breasted front 
100% wool; lining: 52% viscose, 48% cotton 
Dry clean",1647597337091156
https://www.net-a-porter.com/en-in/shop/product/the-frankie-shop/clothing/casual-jackets/micky-padded-denim-bomber/1647597337114206,coats and jackets,Micky padded denim bomber,,THE FRANKIE SHOP,"$414/ Approx. ₹34,581",0,"$414/ Approx. ₹34,581",Indigo,"The Frankie Shop's 'Micky' bomber jacket is the perfect length for showing off high-rise jeans or pants. It's made from soft denim with strong padded shoulders, a baseball-style collar and ribbed trims.","Size & Fit
Fits true to size, however those who are between sizes should take the smaller size
Designed for a loose fit
Ribbed hem
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size Small
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Blue denim 
Two-way zip fastening through front 
100% cotton; padding: 65% polyester, 35% cotton 
Dry clean",1647597337114206
https://www.net-a-porter.com/en-in/shop/product/khaite/clothing/casual-jackets/ross-denim-jacket/1647597340050266,coats and jackets,Ross denim jacket,,KHAITE,"$1,318/ Approx. ₹110,092",0,"$1,318/ Approx. ₹110,092",Blue,KHAITE's 'Ross' jacket has a cool '90s feel. It's made from denim in a faded 'Stinson' wash and will layer easily over chunky sweaters and graphic tees.,"Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Long in the sleeves
Slightly long in length
Dropped shoulder seam
Mid-weight, non-stretchy fabric
Model is 180cm/ 5’11” and is wearing a size Small
View size guide","Blue denim 
Button fastenings through front  
100% cotton 
Designer wash: Stinson",1647597340050266
https://www.net-a-porter.com/en-in/shop/product/max-mara/clothing/long/manuela-icon-belted-camel-hair-coat/1647597292605947,coats and jackets,Manuela Icon belted camel hair coat,,MAX MARA,"$3,309.46/ Approx. ₹276,438",0,"$3,309.46/ Approx. ₹276,438",Camel,Wearing Max Mara's 'Manuela Icon' coat feels like being wrapped in a cozy blanket. It's made from soft camel hair with a plush handle and has a loose fit that's perfect for layering over a chunky sweater. Cinch the belt for extra warmth on chilly mornings.,"Size & Fit
Fits true to size, take your normal size
Designed for a relaxed fit, use the tie belt to cinch in at the waist
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a UK 8
View size guide","Beige camel hair 
Slips on 
100% camel hair; lining: 100% viscose 
Dry clean 
Made in Italy",1647597292605947
https://www.net-a-porter.com/en-in/shop/product/the-frankie-shop/clothing/casual-jackets/quilted-padded-ripstop-jacket/1647597326342287,coats and jackets,Quilted padded ripstop jacket,,THE FRANKIE SHOP,"$360/ Approx. ₹30,071",0,"$360/ Approx. ₹30,071",Army green,"The Frankie Shop's jacket has a collarless neckline, which gives you more room to layer chunky turtlenecks underneath. It's made from tonal-green ripstop that's padded for warmth and has a roomy silhouette with large flap pockets.","Size & Fit
Fits true to size, take your normal size
Designed for an oversized fit, cut to be worn very loose
Quilted, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size XS/S
View size guide","Tonal-green ripstop 
Button fastenings through front 
100% polyester 
Spot clean 
Designer color: Moss Green",1647597326342287
https://www.net-a-porter.com/en-in/shop/product/stella-mccartney/clothing/blazers/wool-blazer/1647597337089763,coats and jackets,Wool blazer,,STELLA MCCARTNEY,"$1,763/ Approx. ₹147,254",0,"$1,763/ Approx. ₹147,254",Gray,"Stella McCartney trained on Savile Row, which is why her tailoring is so good and so consistent. This blazer is constructed from soft wool with notch lapels, flap pockets and darts through the middle to gently taper the waist. Wear it with a crisp shirt or fresh white tee.","Size & Fit
Fits true to size, take your normal size
Tailored for a slim fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing an IT 40
Model measurements:
Bust: 81cm/ 32""
Waist: 63cm/ 25""
Hip: 91cm/ 36""
View size guide","Gray wool 
Button fastenings through front 
100% wool; lining: 52% viscose, 48% cotton 
Dry clean",1647597337089763
https://www.net-a-porter.com/en-in/shop/product/khaite/clothing/casual-jackets/grizzo-oversized-denim-jacket/1647597303269181,coats and jackets,Grizzo oversized denim jacket,RUNWAY,KHAITE,"$1,397/ Approx. ₹116,691",0,"$1,397/ Approx. ₹116,691",Light blue,"Khaite's light-washed 'Grizzo' jacket was styled as part of an all-denim outfit on the Spring '23 runway and looked as if from the '90s. Modeled after trucker styles, it's designed for an oversized fit with particularly long sleeves and button-fastening tabs at the hem.","Size & Fit
Fits true to size, take your normal size
Intended for an oversized fit, cut to be worn very loose
Mid-weight, non-stretchy fabric
Model is 180cm/ 5’11” and is wearing a size Small
View size guide","Light-blue denim  
Button fastenings through front  
100% cotton  
Designer wash: Bryce",1647597303269181
https://www.net-a-porter.com/en-in/shop/product/khaite/clothing/biker-jackets/kember-cropped-leather-bomber-jacket/1647597340049426,coats and jackets,Kember cropped leather bomber jacket,,KHAITE,"$5,180/ Approx. ₹432,684",0,"$5,180/ Approx. ₹432,684",Black,"KHAITE's 'Kember' jacket feels like a cool cross between biker and bomber styles. Cut from supple black leather, it has a relaxed fit with an elasticated, cropped hem and plenty of silver-tone snaps, including at the shoulder epaulettes and throat tab. The satin-twill lining makes for easy layering.","Size & Fit
Fits true to size, however those who are between sizes should take the smaller size
Designed for a relaxed fit
Elasticated at the hem
Supple, non-stretchy leather
Model is 180cm/ 5’11” and is wearing a US 2
View size guide","Black leather 
Snaps and concealed two-way zip fastening at front 
100% leather (Lamb) 
Specialist clean",1647597340049426
https://www.net-a-porter.com/en-in/shop/product/alaia/clothing/casual-jackets/paneled-denim-jacket/1647597336331163,coats and jackets,Paneled denim jacket,,ALAÏA,"$1,957/ Approx. ₹163,468",0,"$1,957/ Approx. ₹163,468",Blue,"Alaïa's jacket is made from panels blue denim that's been acid washed to give it an an authentic retro look. Modeled on classic biker styles, it has a chic stand collar and wide back tab to gently cinch the loose shape.","Size & Fit
Fits true to size, take your normal size
Designed for a loose fit
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a FR 34
View size guide","Blue denim 
Zip fastening through front 
99% cotton, 1% polyurethane; lining: 65% polyester, 35% cotton",1647597336331163
https://www.net-a-porter.com/en-in/shop/product/alaia/clothing/casual-jackets/cropped-denim-hooded-jacket/1647597336321688,coats and jackets,Cropped denim hooded jacket,,ALAÏA,"$1,544/ Approx. ₹128,970",0,"$1,544/ Approx. ₹128,970",Blue,"Alaïa updates the iconic denim jacket with an oversized hood that drapes like a shawl collar in this version. Faded for a vintage feel, it's been made in Italy from Japanese denim and has a single button fastening along the hem that accentuates the cropped shape. Underpin yours with a tank or bralette.","Size & Fit
Fits true to size, take your normal size
Designed for a slim fit
Cropped length
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a FR 36
Model measurements:
Bust: 77cm/ 30.5”
Waist: 60cm/ 23.5”
Hip: 92cm/ 36”
View size guide","Light-blue denim  
Button fastening at front 
99% cotton, 1% polyurethane 
Dry clean 
Designer wash: Sky",1647597336321688
https://www.net-a-porter.com/en-in/shop/product/toteme/clothing/casual-jackets/plus-net-sustain-draped-fringed-wool-blend-jacket/43769801094967944,coats and jackets,+ NET SUSTAIN draped fringed wool-blend jacket,,TOTEME,"$1,639.29/ Approx. ₹136,929",0,"$1,639.29/ Approx. ₹136,929",Black,"Totême's jacket combines two outerwear essentials with scarf-inspired panels that drape elegantly around your neck. Cut from black wool, it's outlined by tonal chain stitches and frothy fringe. Button yours up over denim.","Size & Fit
Totême follows its own size guide, please refer to below:
DK 32 = UK 4/ US 0/ IT 36
DK 34 = UK 6/ US 2/ IT 38
DK 36 = UK 8/ US 4/ IT 40
DK 38 = UK 10/ US 6/ IT 42
DK 40 = UK 12/ US 8/ IT 44
DK 42 = UK 14/ US 10/ IT 46
Fits true to size, take your normal size
Designed for a draped silhouette, cut to be worn very loose
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a DK 36
View size guide","Black wool-blend 
Button fastenings through front 
88% wool, 12% polyester; buttons: 100% horn (Cow)",4.37698010949679E+016
https://www.net-a-porter.com/en-in/shop/product/agolde/clothing/casual-jackets/luka-cropped-organic-denim-jacket/1647597337306594,coats and jackets,Luka cropped organic denim jacket,,AGOLDE,"$427/ Approx. ₹35,667",0,"$427/ Approx. ₹35,667",Light denim,"AGOLDE's 'Luka' jacket has a boxy, cropped shape that pairs nicely with high-rise styles like the label's 'Becker' shorts or one of its jeans. It's cut from organic denim in a light 'Swivel' wash and has a adjustable waist tabs.","Size & Fit
Fits true to size, take your normal size
Designed for a boxy fit, cut to be worn loose
Cropped length
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size Small
Model measurements:
Bust: 80cm/ 31.5""
Waist: 65cm/ 25.5""
Hip: 91cm/ 36""
View size guide","Light-blue organic denim  
Button fastenings through front  
100% organic denim  
Machine wash  
Designer wash: Swivel",1647597337306594
https://www.net-a-porter.com/en-in/shop/product/balmain/clothing/blazers/embellished-leather-blazer/1647597336772857,coats and jackets,Embellished leather blazer,,BALMAIN,"$4,512/ Approx. ₹376,886",0,"$4,512/ Approx. ₹376,886",Black,A staple as simple and refined as Balmain's blazer surpasses any seasonal trends. It's crafted from soft leather and has a sculpting waist that's accentuated by the padded shoulders. It's finished with the maison's signature 'Lion' buttons for subtle glamour.,"Size & Fit
Fits small to size, take one size larger than normal
Designed for a slim fit
Internal shoulder pads
Structured, non-stretchy leather
Model is 180cm/ 5'11"", normally wears a FR 36 and is wearing a FR 38
Model  measurements:
Bust: 81cm/ 32”
Waist: 65cm/ 25.5”
Hip: 90cm/ 35.5”
View size guide","Black leather (Lamb) 
Button fastenings through front 
100% leather",1647597336772857
https://www.net-a-porter.com/en-in/shop/product/stella-mccartney/clothing/blazers/double-breasted-checked-wool-blazer/1647597337098460,coats and jackets,Double-breasted checked wool blazer,,STELLA MCCARTNEY,"$2,376/ Approx. ₹198,466",0,"$2,376/ Approx. ₹198,466",Gray,Stella McCartney's Savile Row background is reflected in the beautiful quality of this blazer. It's cut from checked wool in boxy proportions inspired by menswear. Team it with tailored pants or jeans for casual events.,"Size & Fit
Fits true to size, take your normal size
Designed for a boxy fit, cut to be worn loose
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing an IT 40
Model measurements:
Bust: 78cm/ 31""
Waist: 62cm/ 24.5""
Hip: 92cm/ 36""
View size guide","Tonal-gray, cream and blue wool 
Button fastenings through double-breasted front 
100% wool 
Dry clean",1647597337098460
